CustomerID,Name,Age,Address,City,State,ZipCode,VerizonPlan,AmazonPrimeStatus,DeviceMake,DeviceModel,AcceptedOffer,VerizonDataUsageGB,AmazonRegularPurchases,AmazonOfferPurchases,PeakStreamingHour,PeakStreamingDay,AmazonPrimeVideoHours
973332,Alexis Williams,62,60257 James Locks Apt. 962,Houston,MN,1202,Premium,No,Google,Galaxy S21,Buy a tablet: 30% off on us,12.43,0,6,22:26,Friday,27.33
750308,Matthew Moore,43,329 Jennifer Summit,Kansas City,TX,32938,Basic,Yes,OnePlus,Pixel 6,"First purchase: Buy two phones, one on us",44.1,15,0,02:01,Monday,43.7
727083,Heidi Hoffman,64,72574 Michael Place Suite 137,San Francisco,CO,97908,Basic,Yes,Samsung,Galaxy S21,"First purchase: Buy two phones, one on us",7.37,7,7,06:53,Saturday,25.77
320184,Jon Hensley,49,06707 Michael Lane,San Antonio,CO,18716,Basic,Yes,Huawei,OnePlus 9,"First purchase: Buy two phones, one on us",5.01,15,0,07:01,Tuesday,29.25
766490,Johnny Mitchell,27,52633 Day Vista,Orlando,WA,83913,Standard,No,OnePlus,iPhone 13,Free upgrade to the next Verizon plan tier for 3 months,18.71,1,5,03:19,Thursday,3.09
449652,Mark Barry,33,87495 Kyle Mews Apt. 870,Boston,IN,69646,Standard,No,Huawei,Galaxy S21,20% off Amazon Prime subscription,40.72,4,6,15:07,Sunday,31.44
861315,Nicholas Jones,24,364 Melissa Villages,Las Vegas,TX,17712,Basic,Yes,Samsung,OnePlus 9,Buy a tablet: 30% off on us,9.51,13,3,03:31,Saturday,45.96
742612,Carolyn Nguyen,34,389 Grant Greens Apt. 255,Houston,MA,51749,Premium,Yes,OnePlus,P40 Pro,"First purchase: Buy two phones, one on us",15.68,14,4,20:56,Saturday,49.59
422710,Damon Foster,40,374 Brennan Burgs,San Antonio,TX,68266,Premium,No,Samsung,Pixel 6,Buy a tablet: 30% off on us,12.74,15,1,08:03,Thursday,5.65
297775,Desiree Romero,43,57542 Daniel Valleys,New York,MO,95314,Standard,Yes,Apple,Galaxy S21,Buy a tablet: 30% off on us,21.21,17,2,03:33,Friday,13.17
389336,Megan Adams,38,3277 Cummings Port Suite 293,Minneapolis,FL,7922,Standard,No,Samsung,iPhone 13,"Bundle in TV shows, movies, or series: 10% discount",41.15,15,9,04:25,Thursday,44.75
887494,Barbara Vargas,39,051 Cook Shoals,Boston,CA,45877,Basic,Yes,Huawei,P40 Pro,Buy a tablet: 30% off on us,46.58,12,1,05:36,Friday,16.85
708364,Lauren Atkins,24,77298 Haley Tunnel,Phoenix,OH,42147,Premium,Yes,Google,OnePlus 9,Buy a tablet: 30% off on us,34.43,3,9,02:40,Thursday,38.81
189780,Richard Payne,31,297 Julie Shores,Denver,CA,85135,Basic,No,Samsung,Pixel 6,"First purchase: Buy two phones, one on us",47.04,5,4,15:56,Wednesday,30.47
252617,Tracy Sutton,32,5718 Andre Cove Suite 913,Washington,CA,12570,Standard,Yes,Google,iPhone 13,"First purchase: Buy two phones, one on us",29.02,6,4,11:26,Thursday,23.93
645977,Eric Miller,24,41811 Peterson Corner Apt. 974,Chicago,WA,56298,Premium,Yes,Apple,OnePlus 9,Buy a tablet: 30% off on us,46.02,19,9,17:55,Wednesday,27.69
897606,Joseph Porter,26,5079 Jackson Isle,Columbus,IL,82837,Premium,Yes,OnePlus,OnePlus 9,"First purchase: Buy two phones, one on us",38.67,10,6,14:34,Monday,37.32
450605,Michael Robinson,68,578 James Walks Apt. 750,Los Angeles,NC,4853,Standard,No,OnePlus,Galaxy S21,"First purchase: Buy two phones, one on us",5.54,11,5,20:14,Friday,33.29
989465,Billy Thompson,65,7384 Wallace Port Suite 226,New York,IL,83975,Basic,Yes,Google,Galaxy S21,Buy a tablet: 30% off on us,24.22,4,9,09:28,Monday,30.86
633636,Maurice Smith,25,0579 Wise Flat Apt. 710,Minneapolis,OH,2655,Basic,Yes,OnePlus,iPhone 13,Buy a tablet: 30% off on us,44.32,11,5,07:01,Wednesday,8.77
138102,Gabriel Williams,67,6876 Anderson Court Suite 123,Atlanta,MA,97647,Premium,Yes,Samsung,OnePlus 9,"Bundle in TV shows, movies, or series: 10% discount",37.69,1,9,22:06,Tuesday,21.61
174460,Christopher Rowe,40,823 Karen Viaduct Suite 006,Washington,TX,86787,Standard,Yes,Google,Galaxy S21,Free upgrade to the next Verizon plan tier for 3 months,29.02,18,2,16:00,Friday,27.6
464778,Allen King,46,42842 Daniel Orchard Suite 759,Detroit,TX,2573,Premium,Yes,Huawei,Pixel 6,"First purchase: Buy two phones, one on us",26.44,17,8,13:42,Thursday,49.98
189930,Christopher Sawyer,35,8305 Dana Highway Apt. 789,Seattle,CA,26376,Standard,Yes,Samsung,Pixel 6,"Bundle in TV shows, movies, or series: 10% discount",34.08,8,6,21:22,Tuesday,26.66
631089,Matthew Johnson,48,948 Grant Coves,Phoenix,NY,59286,Basic,No,Samsung,OnePlus 9,Free upgrade to the next Verizon plan tier for 3 months,5.19,12,6,16:10,Friday,33.54
727438,Susan Smith,47,36526 Smith Lane Suite 918,Denver,MO,74041,Standard,No,Samsung,Galaxy S21,Buy a tablet: 30% off on us,5.62,7,8,14:58,Tuesday,12.93
827627,Taylor Miles,69,587 Marvin Field,Chicago,NY,11958,Basic,Yes,Huawei,iPhone 13,"First purchase: Buy two phones, one on us",26.8,18,0,21:09,Friday,41.17
279208,Jeffrey Martinez,56,21472 Jacob Estate,Kansas City,MN,37401,Standard,No,Apple,iPhone 13,"First purchase: Buy two phones, one on us",20.98,18,7,12:28,Thursday,19.15
254697,Denise Hartman,52,6211 Camacho Haven,San Francisco,TX,65547,Premium,No,OnePlus,iPhone 13,"First purchase: Buy two phones, one on us",11.7,17,9,07:14,Wednesday,46.68
313945,David Schultz,35,63307 Leslie Islands Suite 577,Fort Worth,AZ,84257,Basic,Yes,Google,Pixel 6,Buy a tablet: 30% off on us,6.37,9,5,05:37,Saturday,21.41
331915,Douglas Sanchez,59,489 Jonathan Falls Suite 343,San Antonio,MO,25764,Premium,No,Apple,Galaxy S21,Buy a tablet: 30% off on us,7.43,4,9,02:59,Wednesday,14.43
827952,Jessica Munoz,56,224 Katrina Alley,Austin,WA,81187,Premium,No,Google,Galaxy S21,"First purchase: Buy two phones, one on us",22.94,15,9,00:14,Tuesday,34.27
308124,Timothy Gross,34,3265 Mcdaniel Camp,Indianapolis,TX,49012,Basic,No,OnePlus,Pixel 6,"Bundle in TV shows, movies, or series: 10% discount",4.51,11,0,16:03,Saturday,43.13
537477,Robert Burton,31,0954 Jeremiah Shores Apt. 150,Charlotte,AZ,85523,Basic,No,Huawei,iPhone 13,"First purchase: Buy two phones, one on us",16.99,12,0,14:20,Tuesday,8.43
625830,Brittney Eaton,48,130 Cortez Gateway,Nashville,TX,54662,Premium,No,Samsung,iPhone 13,"First purchase: Buy two phones, one on us",36.34,6,8,04:42,Friday,33.38
383821,Christopher Cline,41,98780 David Court Apt. 290,Orlando,OR,24414,Premium,No,Samsung,OnePlus 9,"First purchase: Buy two phones, one on us",19.8,9,3,15:01,Tuesday,21.35
277804,Nathan Dominguez,52,7661 Troy Glens Apt. 053,Portland,CA,58585,Premium,No,Huawei,P40 Pro,Buy a tablet: 30% off on us,28.21,12,7,03:53,Friday,32.81
805703,Robert Freeman,61,23473 Hannah Pines Suite 423,Orlando,IN,47443,Premium,No,Apple,Galaxy S21,"Bundle in TV shows, movies, or series: 10% discount",4.21,19,6,05:39,Monday,41.04
139081,Steven Perez,62,1582 Jeffrey Spur Suite 358,Los Angeles,MI,7597,Basic,Yes,Apple,Galaxy S21,"First purchase: Buy two phones, one on us",25.8,6,7,17:41,Monday,45.56
818216,Martin Ochoa,51,918 Mark Lake,Chicago,NV,66373,Basic,Yes,Google,Galaxy S21,"First purchase: Buy two phones, one on us",36.45,14,1,05:06,Monday,33.64
455249,Jerry Gray,20,057 Poole Valley Apt. 709,San Francisco,TX,95418,Premium,No,Huawei,P40 Pro,"First purchase: Buy two phones, one on us",39.63,17,2,07:30,Tuesday,26.42
319930,Steven Graham,54,97566 Cox Rest,Atlanta,OH,50048,Standard,No,Apple,OnePlus 9,Free upgrade to the next Verizon plan tier for 3 months,1.88,14,8,23:54,Saturday,3.56
905497,John Patterson,60,413 Joseph View,Boston,TX,2146,Standard,Yes,Huawei,P40 Pro,"First purchase: Buy two phones, one on us",34.08,3,2,13:03,Friday,26.78
617313,Jonathon Butler,57,4912 Robert Divide Apt. 656,Chicago,IN,88551,Basic,No,OnePlus,iPhone 13,"First purchase: Buy two phones, one on us",23.01,12,1,02:03,Saturday,45.95
314532,Nathaniel White,43,445 Carly View Suite 851,San Antonio,MN,46449,Premium,No,Samsung,iPhone 13,Buy a tablet: 30% off on us,34.97,11,2,21:04,Wednesday,6.97
712380,Natalie Ferguson,40,5992 Joseph Drives Suite 528,Detroit,WA,93193,Premium,Yes,Samsung,Galaxy S21,"First purchase: Buy two phones, one on us",17.32,7,9,07:44,Thursday,12.8
619332,Robert Harris,61,1373 Hensley Stravenue Apt. 360,Nashville,NY,59115,Basic,Yes,Samsung,Pixel 6,"First purchase: Buy two phones, one on us",32.32,18,6,17:44,Monday,1.1
416837,Anthony Rodriguez,56,415 Nicole Cliffs Apt. 524,San Francisco,NC,26072,Standard,Yes,Huawei,Galaxy S21,Buy a tablet: 30% off on us,19.49,3,9,15:49,Saturday,39.63
389106,William Morgan,32,2728 Oconnor Avenue Suite 829,Austin,MN,93661,Standard,No,Huawei,Pixel 6,"First purchase: Buy two phones, one on us",35.57,16,7,05:00,Friday,23.85
128295,Riley Munoz,66,21747 Alyssa Plaza Apt. 914,Washington,GA,72309,Standard,No,Google,P40 Pro,"First purchase: Buy two phones, one on us",44.52,16,6,08:33,Wednesday,3.74
113807,Nicole Shaw,21,65938 Johnson Fields,Fort Worth,GA,79448,Basic,Yes,Samsung,iPhone 13,"First purchase: Buy two phones, one on us",4.06,15,4,12:58,Saturday,28.62
535564,Terry Burton,46,4539 Karen Roads Apt. 023,San Francisco,OR,64219,Standard,Yes,Google,Pixel 6,"First purchase: Buy two phones, one on us",27.13,17,5,15:59,Tuesday,1.23
257504,Robert Lewis,39,979 Allison Causeway,Tampa,NC,8169,Basic,No,Samsung,P40 Pro,Buy a tablet: 30% off on us,31.56,14,9,16:54,Sunday,34.89
338067,Michaela Mack,42,25042 Marie Radial,Kansas City,CA,44149,Basic,Yes,Google,iPhone 13,Free upgrade to the next Verizon plan tier for 3 months,6.55,5,2,14:48,Wednesday,33.5
585008,Anthony Taylor,30,83357 Henry Mountain,Indianapolis,TX,18853,Premium,No,Google,Pixel 6,"First purchase: Buy two phones, one on us",38.12,14,7,06:32,Friday,27.95
792440,James Baker,35,3367 Sullivan Branch,Las Vegas,MO,86443,Standard,No,OnePlus,Galaxy S21,Buy a tablet: 30% off on us,34.9,5,6,22:32,Tuesday,8.55
494540,Terrance Ramirez,50,15644 Martinez Stream,Houston,CA,80104,Basic,Yes,Google,Galaxy S21,Buy a tablet: 30% off on us,28.3,12,4,19:43,Wednesday,36.95
977699,Patrick Williams,33,217 Jonathan Inlet,Cleveland,OH,12112,Standard,Yes,Huawei,Galaxy S21,Free upgrade to the next Verizon plan tier for 3 months,47.42,18,1,19:07,Monday,25.95
617923,Meghan Bradley,62,35489 Brian Field Suite 649,San Diego,OH,17068,Standard,No,Google,P40 Pro,"First purchase: Buy two phones, one on us",2.36,14,8,11:20,Sunday,49.96
266981,Robert Fuller,59,253 Haas Fork,San Antonio,MN,68106,Premium,Yes,Samsung,Galaxy S21,Buy a tablet: 30% off on us,24.81,4,4,02:12,Tuesday,24.43
844699,Steven Hardin,61,93684 Allison Islands Apt. 904,San Francisco,OH,30090,Standard,Yes,Google,OnePlus 9,"First purchase: Buy two phones, one on us",39.83,6,6,04:16,Friday,6.2
119870,Mary Glenn,19,772 Johnny Causeway,Charlotte,AZ,51768,Premium,Yes,Apple,iPhone 13,"Bundle in TV shows, movies, or series: 10% discount",34.27,6,3,16:59,Tuesday,34.31
303196,Wanda Hood,52,034 White Lodge Apt. 048,Indianapolis,FL,30987,Basic,Yes,Samsung,P40 Pro,"Bundle in TV shows, movies, or series: 10% discount",40.09,14,7,20:34,Thursday,14.69
348683,Shannon Hamilton,59,1517 Taylor Center,Houston,IL,23017,Standard,No,Apple,Galaxy S21,Buy a tablet: 30% off on us,15.47,11,8,08:21,Tuesday,18.0
334677,Steven Townsend,51,9342 Micheal Plaza Suite 639,Dallas,NY,51277,Basic,No,Samsung,iPhone 13,"Bundle in TV shows, movies, or series: 10% discount",10.01,2,6,22:18,Friday,14.42
126790,Susan Bryant,47,716 Stacy Street,Phoenix,TX,61513,Standard,No,Huawei,Pixel 6,"First purchase: Buy two phones, one on us",20.3,17,1,15:44,Sunday,19.85
743162,Tammy Torres,30,67040 Green Pine Apt. 342,New York,FL,92897,Basic,No,Huawei,Galaxy S21,Buy a tablet: 30% off on us,21.11,3,3,13:53,Wednesday,33.39
911721,Jessica Case,30,0232 David Coves Apt. 233,Houston,FL,17506,Standard,Yes,Huawei,iPhone 13,Free upgrade to the next Verizon plan tier for 3 months,22.42,9,1,21:50,Sunday,31.54
548345,Colton Horton,35,21567 Ralph Crescent Suite 296,Chicago,CA,61268,Standard,Yes,Apple,OnePlus 9,"First purchase: Buy two phones, one on us",17.36,10,5,10:02,Sunday,46.5
849074,Melissa Hughes,49,959 Robinson Pines Apt. 472,Austin,OH,11277,Standard,No,OnePlus,Pixel 6,20% off Amazon Prime subscription,25.2,15,7,05:55,Wednesday,8.53
587462,Logan Hanson,49,6488 Bryce Wells,Dallas,OR,15332,Standard,No,Samsung,OnePlus 9,Buy a tablet: 30% off on us,8.42,11,4,22:59,Saturday,33.01
639773,Benjamin Foster,52,41680 Frazier Mountain Suite 782,New York,OR,97076,Standard,Yes,Huawei,iPhone 13,"First purchase: Buy two phones, one on us",17.53,9,9,11:52,Saturday,14.65
930914,Amanda Hall,56,5444 Porter Square,Cincinnati,AZ,99315,Standard,No,Samsung,OnePlus 9,"Bundle in TV shows, movies, or series: 10% discount",29.86,18,3,02:05,Saturday,6.82
186188,Pam Miller,63,2619 Jessica Wall Apt. 381,San Diego,IL,65454,Standard,No,Apple,iPhone 13,Buy a tablet: 30% off on us,42.38,5,3,04:50,Tuesday,22.18
629036,Eric Haney,69,571 Stephanie Pine Apt. 571,Austin,TN,82138,Standard,Yes,OnePlus,iPhone 13,Buy a tablet: 30% off on us,48.07,10,8,06:47,Friday,42.93
842129,Joann Zamora,46,8629 Emma Shores Suite 522,San Francisco,MO,51123,Standard,No,Apple,OnePlus 9,"First purchase: Buy two phones, one on us",4.83,10,0,05:38,Sunday,6.98
764795,Justin Zamora,66,210 Joshua Plaza Apt. 687,Houston,TN,16365,Basic,Yes,Samsung,iPhone 13,"First purchase: Buy two phones, one on us",45.95,1,5,19:14,Thursday,20.2
890141,Amanda Barron,46,325 John Knoll,Charlotte,TX,60001,Premium,Yes,OnePlus,Galaxy S21,"First purchase: Buy two phones, one on us",38.66,3,2,17:08,Monday,48.01
748249,Lori Wilkerson,61,43707 Moon Manors,Washington,FL,37774,Standard,No,OnePlus,iPhone 13,"First purchase: Buy two phones, one on us",36.97,0,3,11:36,Thursday,3.13
130355,Kayla Snyder,33,645 Ortiz Fork,Kansas City,CA,27325,Premium,Yes,Apple,P40 Pro,"First purchase: Buy two phones, one on us",4.81,17,4,00:55,Friday,5.39
811131,Brenda Mora,61,14367 Mahoney Field,Los Angeles,MA,27855,Standard,No,Huawei,iPhone 13,"First purchase: Buy two phones, one on us",19.36,4,8,05:22,Friday,44.87
551015,Linda Thomas,64,17570 Miller Crossroad Suite 971,Kansas City,CA,68223,Standard,Yes,Samsung,P40 Pro,Buy a tablet: 30% off on us,30.53,10,6,10:43,Wednesday,3.13
506332,Bradley Smith,27,68802 James Junction Suite 724,Phoenix,NV,23166,Basic,No,Google,iPhone 13,"First purchase: Buy two phones, one on us",19.91,18,2,13:18,Tuesday,7.24
256542,Tyler Martin,47,32259 Curtis Station Suite 806,Columbus,MO,98466,Basic,No,Google,iPhone 13,"First purchase: Buy two phones, one on us",11.5,2,8,23:40,Monday,26.09
273416,Alyssa Meza,42,711 Schmidt Mews,Cincinnati,OH,52044,Premium,No,Apple,OnePlus 9,"First purchase: Buy two phones, one on us",40.05,14,4,02:53,Wednesday,13.84
405062,Brittany Goodman,56,495 Sierra Springs Apt. 351,Atlanta,FL,29061,Basic,Yes,Samsung,Galaxy S21,Buy a tablet: 30% off on us,45.98,2,9,16:08,Wednesday,18.07
938656,Patricia Abbott,37,513 Tammy Squares Apt. 817,Dallas,TX,73785,Basic,Yes,Samsung,Galaxy S21,Free upgrade to the next Verizon plan tier for 3 months,18.04,3,1,09:29,Friday,10.54
663586,Matthew Hamilton,22,793 Schmidt Groves,San Diego,CA,67996,Premium,No,Apple,Pixel 6,Buy a tablet: 30% off on us,4.3,11,6,20:34,Tuesday,38.9
601708,Kathy Oliver,18,01960 George Shoals Apt. 545,Dallas,CO,48303,Basic,Yes,Samsung,OnePlus 9,Free upgrade to the next Verizon plan tier for 3 months,11.51,3,9,11:15,Monday,43.01
966651,John Holt,47,549 Alex Canyon,Boston,OH,96626,Standard,No,Huawei,OnePlus 9,"First purchase: Buy two phones, one on us",4.2,16,4,01:28,Monday,25.94
161629,Alexander Russo,66,76743 Rebecca Lane,Chicago,OH,28246,Premium,No,Apple,Galaxy S21,"First purchase: Buy two phones, one on us",26.47,3,6,05:58,Monday,10.73
428184,Vincent Smith,20,3071 Nancy Branch Suite 589,Detroit,TX,18181,Premium,Yes,Huawei,OnePlus 9,"First purchase: Buy two phones, one on us",34.43,4,9,12:38,Thursday,35.99
592734,Laura Solomon,62,91568 Kevin Crossroad Apt. 134,Columbus,GA,40321,Standard,No,Samsung,Galaxy S21,Buy a tablet: 30% off on us,24.22,7,1,23:02,Wednesday,23.05
855195,James Reed,31,35314 Alexander Extensions Suite 035,Nashville,FL,11747,Basic,Yes,Apple,OnePlus 9,"Bundle in TV shows, movies, or series: 10% discount",32.41,2,6,13:37,Tuesday,28.92
390160,Barbara Morrison,47,743 Jose Curve,Cleveland,CA,51833,Premium,No,Samsung,iPhone 13,"Bundle in TV shows, movies, or series: 10% discount",38.82,2,8,16:01,Sunday,47.27
648248,Matthew Frye,67,770 Lawrence Lane,Chicago,MI,16694,Premium,Yes,Apple,Galaxy S21,"First purchase: Buy two phones, one on us",19.81,15,6,10:45,Sunday,39.13
920023,Clifford Young,21,61939 Paul Mountains,Detroit,IL,1558,Standard,No,Samsung,Galaxy S21,Buy a tablet: 30% off on us,32.24,14,4,04:23,Thursday,16.29
313920,Pamela Martinez,35,665 Shelly Mount,San Diego,OH,2973,Standard,No,Huawei,P40 Pro,Buy a tablet: 30% off on us,41.63,1,2,06:48,Tuesday,35.97
989765,Calvin Butler,54,864 Williams Plaza,Los Angeles,MO,85322,Basic,Yes,Huawei,OnePlus 9,Buy a tablet: 30% off on us,37.21,15,3,02:08,Wednesday,16.73
342804,Donna Hardy,42,08027 William Junction,Minneapolis,OR,75193,Premium,No,Samsung,OnePlus 9,Buy a tablet: 30% off on us,35.56,16,6,01:09,Thursday,13.91
476965,Todd Bray,65,8733 Smith Walk,Columbus,OH,43191,Basic,No,Apple,Galaxy S21,"First purchase: Buy two phones, one on us",16.62,10,0,06:58,Thursday,7.19
560857,Angela Barker,18,9325 Morales Mountains,Los Angeles,WA,15407,Basic,Yes,Google,iPhone 13,Buy a tablet: 30% off on us,38.1,15,0,20:11,Thursday,1.2
922827,Danielle Barry,63,033 Leon Row,San Diego,GA,5371,Standard,No,Huawei,iPhone 13,Free upgrade to the next Verizon plan tier for 3 months,14.16,9,6,02:32,Monday,3.03
604492,Kristen Mccullough,32,017 Jeremy Lodge Apt. 092,Washington,MO,76034,Premium,Yes,Huawei,iPhone 13,Buy a tablet: 30% off on us,4.98,8,0,22:53,Wednesday,36.81
753983,Lucas Booker,26,573 Bennett Mountains,Chicago,FL,20812,Premium,No,Google,OnePlus 9,"First purchase: Buy two phones, one on us",6.16,10,2,16:43,Sunday,38.14
515916,Martin Weaver,32,5522 Lee Shore,Los Angeles,OH,87733,Premium,Yes,Samsung,P40 Pro,Buy a tablet: 30% off on us,15.75,1,6,06:28,Tuesday,44.38
921052,Veronica Marks,66,6967 Brenda Glens Apt. 035,Minneapolis,OR,99539,Standard,No,Apple,Galaxy S21,"Bundle in TV shows, movies, or series: 10% discount",20.45,7,6,07:59,Sunday,41.39
858574,Rachel Thomas,41,410 Alex Freeway Apt. 742,Portland,NY,1200,Standard,No,Samsung,Pixel 6,"First purchase: Buy two phones, one on us",22.81,14,7,13:37,Friday,16.99
228148,Eric Williams,21,41281 Heather Lane Apt. 852,Miami,GA,54661,Standard,No,OnePlus,P40 Pro,Buy a tablet: 30% off on us,22.17,1,6,22:54,Thursday,7.07
906991,Denise Stanton,29,097 Holmes Turnpike,Dallas,IL,76914,Standard,Yes,Huawei,Pixel 6,Buy a tablet: 30% off on us,21.0,7,2,22:35,Monday,48.33
586261,Angel Huynh,54,51219 Hayley Crossroad Apt. 235,Detroit,FL,48284,Standard,Yes,OnePlus,P40 Pro,Free upgrade to the next Verizon plan tier for 3 months,45.38,12,4,20:28,Sunday,32.72
455540,Karen Escobar,54,810 Kim Knolls Apt. 918,Columbus,CA,75618,Premium,Yes,Huawei,iPhone 13,"First purchase: Buy two phones, one on us",36.49,7,3,02:06,Tuesday,27.13
292714,Edward Dixon,60,880 Sanders Trace,Cleveland,TX,11967,Basic,Yes,Huawei,OnePlus 9,Buy a tablet: 30% off on us,32.71,11,0,03:53,Monday,44.87
831899,Adrienne Bradford,23,655 Williams Expressway Suite 846,Houston,NV,11413,Premium,No,OnePlus,Pixel 6,"First purchase: Buy two phones, one on us",42.03,10,7,11:41,Friday,16.97
383876,Erik Hall,56,6182 Joseph Harbor Apt. 221,Phoenix,CO,92578,Basic,No,OnePlus,P40 Pro,"First purchase: Buy two phones, one on us",27.49,1,2,21:32,Wednesday,3.31
359747,Dr. Brian Riley,63,83783 Laura Lodge,Charlotte,MA,39494,Standard,Yes,Samsung,OnePlus 9,"Bundle in TV shows, movies, or series: 10% discount",20.19,10,6,03:53,Tuesday,45.08
715650,Alex Rodriguez,41,1030 Bradford Parkways,Nashville,OH,89695,Basic,Yes,OnePlus,Pixel 6,"First purchase: Buy two phones, one on us",12.94,8,6,01:13,Tuesday,31.38
523570,Nicole Davis,28,2698 Perry Station Apt. 904,Denver,TX,23907,Premium,Yes,Samsung,Galaxy S21,"First purchase: Buy two phones, one on us",44.45,7,0,18:45,Tuesday,48.16
375987,John Black,30,70809 Allen Brook,Orlando,FL,25733,Premium,No,Samsung,P40 Pro,Buy a tablet: 30% off on us,9.76,7,4,21:41,Thursday,9.03
738353,Lindsay Bernard,51,2384 Carmen Turnpike Suite 628,Minneapolis,MN,66344,Basic,Yes,Samsung,Galaxy S21,"First purchase: Buy two phones, one on us",38.68,1,9,04:30,Thursday,13.56
958158,Bruce Johnson,42,29950 Hunter Square Apt. 282,Seattle,WA,21284,Standard,Yes,Huawei,iPhone 13,Buy a tablet: 30% off on us,35.63,1,4,09:45,Thursday,17.54
117640,Martin Phillips,24,423 Berry Flat Apt. 608,San Antonio,MI,9258,Standard,No,Huawei,Galaxy S21,"Bundle in TV shows, movies, or series: 10% discount",43.78,13,0,01:36,Sunday,4.31
152528,Courtney Baker,69,845 Melissa Island Apt. 281,Portland,DC,70674,Premium,No,OnePlus,Galaxy S21,"First purchase: Buy two phones, one on us",12.14,14,8,05:13,Saturday,35.92
924845,Alexis Sullivan,21,2361 Morales Heights,Portland,AZ,50036,Basic,Yes,Huawei,P40 Pro,"First purchase: Buy two phones, one on us",30.66,0,3,03:06,Tuesday,8.07
359214,Melissa Shaffer,25,9624 Brandi Ridge Suite 860,Orlando,OH,84410,Standard,No,OnePlus,iPhone 13,"First purchase: Buy two phones, one on us",47.9,14,0,12:34,Tuesday,24.62
939070,Rachel Salas,37,86911 David River Apt. 265,Minneapolis,TX,26753,Standard,Yes,Huawei,Galaxy S21,"First purchase: Buy two phones, one on us",37.27,4,4,10:31,Thursday,0.2
601108,Brian Hopkins,46,40954 Walker Unions Apt. 005,Seattle,OR,49755,Premium,No,Apple,OnePlus 9,"Bundle in TV shows, movies, or series: 10% discount",4.46,16,8,14:32,Friday,43.05
734421,Joyce Perez,68,972 Green Dam,Columbus,CO,59797,Standard,Yes,Apple,Pixel 6,"First purchase: Buy two phones, one on us",27.94,9,0,19:34,Saturday,26.6
468501,Danielle Davis,62,85258 Jessica Viaduct Apt. 697,Washington,OH,82724,Basic,Yes,OnePlus,Galaxy S21,Buy a tablet: 30% off on us,21.69,12,9,03:29,Tuesday,30.09
824226,Andrea Bowman,63,8266 Gray Island Suite 536,Seattle,IL,94589,Premium,Yes,Huawei,iPhone 13,Free streaming service for 6 months with any Verizon plan,38.09,2,0,09:23,Wednesday,28.17
250159,Pamela Brown,27,95686 Timothy Hill Apt. 547,Columbus,NY,63095,Premium,Yes,Huawei,Galaxy S21,Free streaming service for 6 months with any Verizon plan,49.39,19,1,23:48,Sunday,1.09
272502,Melissa Cobb,60,7622 Cisneros View,Dallas,FL,60860,Basic,No,Samsung,Pixel 6,"First purchase: Buy two phones, one on us",47.32,15,7,15:43,Thursday,26.8
255576,Amy Bryan,51,10116 Charles Fork Suite 977,Miami,TN,55829,Premium,No,Google,iPhone 13,"First purchase: Buy two phones, one on us",17.17,16,1,12:08,Tuesday,22.71
965291,Nicole Mcgee,43,1609 Jennifer Squares,Chicago,WA,68578,Standard,No,OnePlus,P40 Pro,"First purchase: Buy two phones, one on us",44.77,13,8,05:50,Tuesday,20.33
986089,Miranda Lopez,58,457 Julie Landing,Seattle,CA,92157,Standard,No,Google,iPhone 13,"Bundle in TV shows, movies, or series: 10% discount",40.03,7,8,22:00,Tuesday,46.56
111023,Catherine Bolton,66,164 Decker Springs Apt. 061,Portland,CA,47520,Basic,Yes,Google,P40 Pro,Free upgrade to the next Verizon plan tier for 3 months,16.78,3,6,06:39,Sunday,12.82
645735,Jeremy Harris,20,350 Wu Trafficway,Charlotte,IL,33948,Standard,Yes,OnePlus,iPhone 13,"Bundle in TV shows, movies, or series: 10% discount",3.79,10,4,21:48,Sunday,6.19
488043,Heather Roberson,23,848 Hannah Tunnel Suite 818,Minneapolis,TX,15950,Basic,No,Huawei,Pixel 6,"First purchase: Buy two phones, one on us",9.45,12,5,19:25,Wednesday,1.88
386103,Jessica Mason,22,036 Peterson Island,Kansas City,FL,80555,Basic,No,OnePlus,Pixel 6,Buy a tablet: 30% off on us,19.61,17,2,09:01,Thursday,11.15
166203,Allison Little,22,00959 Ronald Squares Apt. 793,Las Vegas,MO,36605,Standard,No,Google,iPhone 13,"First purchase: Buy two phones, one on us",41.92,16,1,16:30,Tuesday,19.33
260775,Michael Carney,64,054 Amy Parkways,Dallas,CO,48989,Basic,No,Huawei,Galaxy S21,"First purchase: Buy two phones, one on us",7.98,1,7,09:33,Monday,13.37
109337,Haley Phillips,40,6448 Rivera Ways Apt. 551,Detroit,CA,6925,Standard,No,Apple,Pixel 6,"First purchase: Buy two phones, one on us",28.25,8,2,17:28,Sunday,10.6
670715,Tyler Peterson,66,0605 Daniel Ford,Phoenix,CA,7103,Premium,Yes,OnePlus,P40 Pro,"First purchase: Buy two phones, one on us",25.26,14,7,17:57,Wednesday,17.06
614723,Sandra Fernandez,26,32670 Zimmerman Dam Apt. 575,Miami,TX,28812,Premium,Yes,OnePlus,P40 Pro,"First purchase: Buy two phones, one on us",35.48,12,4,05:55,Tuesday,43.23
